,0
7926,Nlrp5
7927,Nlrp6
7928,Nlrp9b
7929,Nlrx1
7930,Nmb
7931,Nmd3
7932,Nme1
7933,Nme2
7934,Nme3
7935,Nme4
7936,Nme5
7937,Nme6
7938,Nme7
7939,Nmi
7940,Nmnat1
7941,Nmnat2
7942,Nmnat3
7943,Nmral1
7944,Nmrk1
7945,Nmt1
7946,Nmt2
7947,Nmu
7948,Nmur1
7949,Nnat
7950,Nnmt
7951,Nnt
7952,Noa1
7953,Nob1
7954,Noc2l
7955,Noc3l
7956,Noc4l
7957,Nod1
7958,Nod2
7959,Nodal
7960,Nol10
7961,Nol11
7962,Nol12
7963,Nol3
7964,Nol6
7965,Nol7
7966,Nol8
7967,Nol9
7968,Nolc1
7969,Nom1
7970,Nomo1
7971,Nono
7972,Nop10
7973,Nop14
7974,Nop16
7975,Nop2
7976,Nop56
7977,Nop58
7978,Nop9
7979,Nos1ap
7980,Nos2
7981,Nos3
7982,Nosip
7983,Nostrin
7984,Notch1
7985,Notch2
7986,Notch3
7987,Notch4
7988,Notum
7989,Nov
7990,Nova1
7991,Nova2
7992,Nox1
7993,Nox4
7994,Noxa1
7995,Noxo1
7996,Noxred1
7997,Npas1
7998,Npas2
7999,Npat
8000,Npb
8001,Npc1
8002,Npc1l1
8003,Npc2
8004,Npdc1
8005,Npepl1
8006,Npepps
8007,Npff
8008,Nphp1
8009,Nphp3
8010,Nphp4
8011,Nphs1
8012,Npl
8013,Nploc4
8014,Npm1
8015,Npm2
8016,Npm3
8017,Npnt
8018,Nppa
8019,Nppb
8020,Nppc
8021,Npr1
8022,Npr2
8023,Npr3
8024,Nprl2
8025,Nprl3
8026,Nptn
8027,Nptx1
8028,Nptx2
8029,Nptxr
8030,Npw
8031,Npy
8032,Npy1r
8033,Npy2r
8034,Npy5r
8035,Nqo1
8036,Nqo2
8037,Nr0b2
8038,Nr1d1
8039,Nr1d2
8040,Nr1h2
8041,Nr1h3
8042,Nr1i2
8043,Nr1i3
8044,Nr2c1
8045,Nr2c2
8046,Nr2c2ap
8047,Nr2e1
8048,Nr2e3
8049,Nr2f2
8050,Nr2f6
8051,Nr3c1
8052,Nr3c2
8053,Nr4a1
8054,Nr4a2
8055,Nr4a3
8056,Nr5a2
8057,Nr6a1
8058,Nrarp
8059,Nras
8060,Nrbf2
8061,Nrbp1
8062,Nrbp2
8063,Nrcam
8064,Nrd1
8065,Nrde2
8066,Nrep
8067,Nrf1
8068,Nrg1
8069,Nrg2
8070,Nrg3
8071,Nrg4
8072,Nrgn
8073,Nrip1
8074,Nrip2
8075,Nrip3
8076,Nrk
8077,Nrl
8078,Nrm
8079,Nrn1
8080,Nrn1l
8081,Nrp1
8082,Nrp2
8083,Nrros
8084,Nrsn2
8085,Nrtn
8086,Nrxn1
8087,Nrxn2
8088,Nrxn3
8089,Nsa2
8090,Nsd1
8091,Nsdhl
8092,Nsf
8093,Nsfl1c
8094,Nsg1
8095,Nsl1
8096,Nsmaf
8097,Nsmce1
8098,Nsmce2
8099,Nsmce4a
8100,Nsmf
8101,Nsun2
8102,Nsun3
8103,Nsun4
8104,Nsun5
8105,Nsun6
8106,Nsun7
8107,Nt5c
8108,Nt5c1b
8109,Nt5c2
8110,Nt5c3
8111,Nt5c3b
8112,Nt5dc1
8113,Nt5dc2
8114,Nt5dc3
8115,Nt5e
8116,Nt5m
8117,Ntan1
8118,Ntf5
8119,Nthl1
8120,Ntm
8121,Ntmt1
8122,Ntn1
8123,Ntn4
8124,Ntng1
8125,Ntng2
8126,Ntpcr
8127,Ntrk2
8128,Ntrk3
8129,Nts
8130,Ntsr2
8131,Nuak1
8132,Nuak2
8133,Nub1
8134,Nubp1
8135,Nubp2
8136,Nubpl
8137,Nucb1
8138,Nucb2
8139,Nucks1
8140,Nudc
8141,Nudcd1
8142,Nudcd2
8143,Nudcd3
8144,Nudt1
8145,Nudt10
8146,Nudt12
8147,Nudt13
8148,Nudt14
8149,Nudt15
8150,Nudt16
8151,Nudt16l1
8152,Nudt17
8153,Nudt18
8154,Nudt19
8155,Nudt2
8156,Nudt21
8157,Nudt22
8158,Nudt3
8159,Nudt4
8160,Nudt5
8161,Nudt6
8162,Nudt7
8163,Nudt8
8164,Nudt9
8165,Nuf2
8166,Nufip1
8167,Nufip2
8168,Nuggc
8169,Numa1
8170,Numb
8171,Numbl
8172,Nup107
8173,Nup133
8174,Nup153
8175,Nup155
8176,Nup160
8177,Nup188
8178,Nup205
8179,Nup210
8180,Nup210l
8181,Nup214
8182,Nup35
8183,Nup37
8184,Nup43
8185,Nup50
8186,Nup54
8187,Nup62
8188,Nup62cl
8189,Nup85
8190,Nup88
8191,Nup93
8192,Nup98
8193,Nupl2
8194,Nupr1
8195,Nupr1l
8196,Nus1
8197,Nusap1
8198,Nutf2
8199,Nvl
8200,Nwd1
8201,Nxf1
8202,Nxf7
8203,Nxn
8204,Nxnl2
8205,Nxpe2
8206,Nxpe3
8207,Nxph1
8208,Nxph4
8209,Nxt1
8210,Nxt2
8211,Nyap1
8212,Nynrin
8213,Oaf
8214,Oard1
8215,Oas1g
8216,Oas2
8217,Oas3
8218,Oasl1
8219,Oat
8220,Oaz1
8221,Oaz2
8222,Oaz3
8223,Obscn
8224,Obsl1
8225,Oca2
8226,Ocel1
8227,Ociad1
8228,Ociad2
8229,Ocln
8230,Ocm
8231,Ocrl
8232,Odc1
8233,Odf2
8234,Odf2l
8235,Odf3b
8236,Odf3l1
8237,Odf3l2
8238,Ofd1
8239,Ogdh
8240,Ogfod1
8241,Ogfod2
8242,Ogfod3
8243,Ogfr
8244,Ogfrl1
8245,Ogg1
8246,Ogn
8247,Ogt
8248,Oip5
8249,Oit3
8250,Ola1
8251,Olfm1
8252,Olfm2
8253,Olfm4
8254,Olfml1
8255,Olfml2a
8256,Olfml2b
8257,Olfml3
8258,Olr1
8259,Oma1
8260,Omg
8261,Omp
8262,Onecut2
8263,Onecut3
8264,Ooep
8265,Opa1
8266,Opa3
8267,Ophn1
8268,Oplah
8269,Opn1sw
8270,Opn3
8271,Oprd1
8272,Oprl1
8273,Oprm1
8274,Optn
8275,Orai1
8276,Orai2
8277,Orai3
8278,Oraov1
8279,Orc1
8280,Orc2
8281,Orc3
8282,Orc4
8283,Orc5
8284,Orc6
8285,Orm1
8286,Ormdl1
8287,Ormdl2
8288,Ormdl3
8289,Os9
8290,Osbp
8291,Osbp2
8292,Osbpl10
8293,Osbpl11
8294,Osbpl1a
8295,Osbpl2
8296,Osbpl3
8297,Osbpl5
8298,Osbpl6
8299,Osbpl7
8300,Osbpl8
8301,Osbpl9
8302,Oscar
8303,Oscp1
8304,Oser1
8305,Osgep
8306,Osgepl1
8307,Osgin1
8308,Osgin2
8309,Osm
8310,Osmr
8311,Osr1
8312,Osr2
8313,Ost4
8314,Ostc
8315,Ostf1
8316,Ostm1
8317,Otc
8318,Otoa
8319,Otop3
8320,Otos
8321,Otub1
8322,Otub2
8323,Otud1
8324,Otud3
8325,Otud4
8326,Otud5
8327,Otud6a
8328,Otud6b
8329,Otud7a
8330,Otud7b
8331,Otx1
8332,Ovca2
8333,Ovch2
8334,Ovgp1
8335,Ovol1
8336,Ovol2
8337,Oxa1l
8338,Oxct1
8339,Oxct2a
8340,Oxgr1
8341,Oxld1
8342,Oxnad1
8343,Oxr1
8344,Oxsm
8345,Oxsr1
8346,Oxt
8347,Oxtr
8348,P2rx1
8349,P2rx3
8350,P2rx4
8351,P2rx5
8352,P2rx6
8353,P2rx7
8354,P2ry1
8355,P2ry10
8356,P2ry12
8357,P2ry14
8358,P2ry2
8359,P2ry6
8360,P4ha1
8361,P4ha2
8362,P4ha3
8363,P4hb
8364,P4htm
8365,Pa2g4
8366,Pabpc1
8367,Pabpc1l
8368,Pabpc4
8369,Pabpc4l
8370,Pabpc5
8371,Pabpn1
8372,Pabpn1l
8373,Pacrg
8374,Pacs1
8375,Pacs2
8376,Pacsin1
8377,Pacsin2
8378,Pacsin3
8379,Padi1
8380,Padi2
8381,Padi3
8382,Padi4
8383,Paf1
8384,Pafah1b1
8385,Pafah1b2
8386,Pafah1b3
8387,Pafah2
8388,Pag1
8389,Pagr1a
8390,Paics
8391,Paip1
8392,Paip2
8393,Paip2b
8394,Pak1
8395,Pak1ip1
8396,Pak2
8397,Pak3
8398,Pak4
8399,Pak6
8400,Palb2
8401,Pald1
8402,Palld
8403,Palm
8404,Palm2
8405,Palmd
8406,Pam
8407,Pamr1
8408,Pan2
8409,Pan3
8410,Pank1
8411,Pank2
8412,Pank3
8413,Pank4
8414,Panx1
8415,Panx2
8416,Paox
8417,Papd4
8418,Papd5
8419,Papd7
8420,Papln
8421,Papola
8422,Papolb
8423,Papolg
8424,Pappa2
8425,Papss1
8426,Papss2
8427,Paqr3
8428,Paqr4
8429,Paqr5
8430,Paqr6
8431,Paqr7
8432,Paqr8
8433,Paqr9
8434,Pard3
8435,Pard3b
8436,Pard6a
8437,Pard6b
8438,Pard6g
8439,Parg
8440,Park2
8441,Park7
8442,Parl
8443,Parm1
8444,Parn
8445,Parp1
8446,Parp10
8447,Parp11
8448,Parp12
8449,Parp14
8450,Parp16
8451,Parp2
8452,Parp3
8453,Parp4
8454,Parp6
8455,Parp8
8456,Parp9
8457,Parpbp
8458,Pars2
8459,Parva
8460,Parvb
8461,Parvg
8462,Pask
8463,Pate2
8464,Pate4
8465,Patl1
8466,Patl2
8467,Patz1
8468,Pawr
8469,Pax1
8470,Pax3
8471,Pax4
8472,Pax5
8473,Pax6
8474,Pax8
8475,Pax9
8476,Paxbp1
8477,Paxip1
8478,Pbdc1
8479,Pbk
8480,Pbld1
8481,Pbp2
8482,Pbrm1
8483,Pbx1
8484,Pbx2
8485,Pbx3
8486,Pbx4
8487,Pbxip1
8488,Pcbd1
8489,Pcbd2
8490,Pcbp1
8491,Pcbp2
8492,Pcbp3
8493,Pcbp4
8494,Pcca
8495,Pccb
8496,Pcdh1
8497,Pcdh10
8498,Pcdh11x
8499,Pcdh17
8500,Pcdh18
8501,Pcdh19
8502,Pcdh20
8503,Pcdh7
8504,Pcdh8
8505,Pcdh9
8506,Pcdha12
8507,Pcdha3
8508,Pcdha5
8509,Pcdha7
8510,Pcdha9
8511,Pcdhac1
8512,Pcdhb1
8513,Pcdhb13
8514,Pcdhb15
8515,Pcdhb16
8516,Pcdhb17
8517,Pcdhb18
8518,Pcdhb19
8519,Pcdhb2
8520,Pcdhb20
8521,Pcdhb22
8522,Pcdhb3
8523,Pcdhb5
8524,Pcdhb8
8525,Pcdhga1
8526,Pcdhga10
8527,Pcdhga11
8528,Pcdhga12
8529,Pcdhga2
8530,Pcdhga3
8531,Pcdhga4
8532,Pcdhga5
8533,Pcdhga6
8534,Pcdhga7
8535,Pcdhga9
8536,Pcdhgb2
8537,Pcdhgb4
8538,Pcdhgb5
8539,Pcdhgb6
8540,Pcdhgb7
8541,Pcdhgc3
8542,Pcdhgc5
8543,Pced1a
8544,Pced1b
8545,Pcf11
8546,Pcgf1
8547,Pcgf2
8548,Pcgf3
8549,Pcgf5
8550,Pcgf6
8551,Pcid2
8552,Pcif1
8553,Pck1
8554,Pck2
8555,Pclo
8556,Pcm1
8557,Pcmt1
8558,Pcmtd1
8559,Pcmtd2
8560,Pcna
8561,Pcnp
8562,Pcnt
8563,Pcnx
8564,Pcolce
8565,Pcolce2
8566,Pcp2
8567,Pcp4
8568,Pcp4l1
8569,Pcsk1
8570,Pcsk1n
8571,Pcsk2
8572,Pcsk4
8573,Pcsk5
8574,Pcsk6
8575,Pcsk7
8576,Pcsk9
8577,Pctp
8578,Pcx
8579,Pcyox1
8580,Pcyox1l
8581,Pcyt1a
8582,Pcyt1b
8583,Pcyt2
8584,Pdap1
8585,Pdcd10
8586,Pdcd11
8587,Pdcd1lg2
8588,Pdcd2
8589,Pdcd2l
8590,Pdcd4
8591,Pdcd5
8592,Pdcd6
8593,Pdcd6ip
8594,Pdcd7
8595,Pdcl
8596,Pdcl3
8597,Pde10a
8598,Pde11a
8599,Pde12
8600,Pde1a
8601,Pde1b
8602,Pde1c
8603,Pde2a
8604,Pde3a
8605,Pde3b
8606,Pde4a
8607,Pde4b
8608,Pde4c
8609,Pde4d
8610,Pde4dip
8611,Pde5a
8612,Pde6a
8613,Pde6b
8614,Pde6c
8615,Pde6d
8616,Pde6g
8617,Pde6h
8618,Pde7a
8619,Pde7b
8620,Pde8a
8621,Pde8b
8622,Pde9a
8623,Pdf
8624,Pdgfa
8625,Pdgfb
8626,Pdgfc
8627,Pdgfd
8628,Pdgfrb
8629,Pdgfrl
8630,Pdha1
8631,Pdhb
8632,Pdhx
8633,Pdia2
8634,Pdia3
8635,Pdia4
8636,Pdia5
8637,Pdia6
8638,Pdik1l
8639,Pdk1
8640,Pdk2
8641,Pdk3
8642,Pdk4
8643,Pdlim1
8644,Pdlim2
8645,Pdlim3
8646,Pdlim4
8647,Pdlim5
8648,Pdlim7
8649,Pdp1
8650,Pdp2
8651,Pdpk1
8652,Pdpn
8653,Pdpr
8654,Pdrg1
8655,Pds5a
8656,Pds5b
8657,Pdss1
8658,Pdss2
8659,Pdxdc1
8660,Pdxk
8661,Pdzd11
8662,Pdzd2
8663,Pdzd3
8664,Pdzd4
8665,Pdzd7
8666,Pdzd8
8667,Pdzd9
8668,Pdzk1
8669,Pdzk1ip1
8670,Pdzrn3
8671,Pea15a
8672,Peak1
8673,Pear1
8674,Pebp4
8675,Pecam1
8676,Pecr
8677,Pef1
8678,Peg10
8679,Peg3
8680,Peli1
8681,Peli2
8682,Peli3
8683,Pelo
8684,Pelp1
8685,Pemt
8686,Penk
8687,Pepd
8688,Per1
8689,Per2
8690,Per3
8691,Perp
8692,Pes1
8693,Pet100
8694,Pet117
8695,Pex1
8696,Pex10
8697,Pex11a
8698,Pex11b
8699,Pex11g
8700,Pex12
8701,Pex13
8702,Pex14
8703,Pex16
8704,Pex19
8705,Pex2
8706,Pex26
8707,Pex3
8708,Pex5
8709,Pex5l
8710,Pex6
8711,Pex7
8712,Pf4
8713,Pfas
8714,Pfdn1
8715,Pfdn2
8716,Pfdn4
8717,Pfdn5
8718,Pfdn6
8719,Pfkfb1
8720,Pfkfb2
8721,Pfkfb3
8722,Pfkfb4
8723,Pfkl
8724,Pfkm
8725,Pfkp
8726,Pfn1
8727,Pfn2
8728,Pfn4
8729,Pga5
8730,Pgam1
8731,Pgam2
8732,Pgam5
8733,Pgap1
8734,Pgap2
8735,Pgap3
8736,Pgbd1
8737,Pgbd5
8738,Pgc
8739,Pgd
8740,Pgf
8741,Pggt1b
8742,Pgk1
8743,Pgls
8744,Pglyrp1
8745,Pglyrp2
8746,Pglyrp4
8747,Pgm1
8748,Pgm2
8749,Pgm2l1
8750,Pgm3
8751,Pgm5
8752,Pgp
8753,Pgpep1
8754,Pgr
8755,Pgrmc1
8756,Pgrmc2
8757,Pgs1
8758,Phactr1
8759,Phactr2
8760,Phactr3
8761,Phactr4
8762,Phax
8763,Phb
8764,Phb2
8765,Phc1
8766,Phc2
8767,Phc3
8768,Phex
8769,Phf1
8770,Phf10
8771,Phf11d
8772,Phf12
8773,Phf13
8774,Phf14
8775,Phf19
8776,Phf2
8777,Phf20
8778,Phf20l1
8779,Phf21a
8780,Phf21b
8781,Phf23
8782,Phf3
8783,Phf5a
8784,Phf6
8785,Phf7
8786,Phf8
8787,Phgdh
8788,Phgr1
8789,Phip
8790,Phka1
8791,Phka2
8792,Phkb
8793,Phkg1
8794,Phkg2
8795,Phlda1
8796,Phlda2
8797,Phlda3
8798,Phldb1
8799,Phldb2
8800,Phldb3
8801,Phlpp1
8802,Phlpp2
8803,Phospho1
8804,Phospho2
8805,Phox2a
8806,Phpt1
8807,Phrf1
8808,Phtf1
8809,Phtf2
8810,Phyh
8811,Phyhd1
8812,Phyhip
8813,Phyhipl
8814,Phykpl
8815,Pi15
8816,Pi16
8817,Pi4k2a
8818,Pi4k2b
8819,Pi4ka
8820,Pi4kb
8821,Pianp
8822,Pias1
8823,Pias2
8824,Pias3
8825,Pias4
8826,Pibf1
8827,Picalm
8828,Pick1
8829,Pid1
8830,Piezo1
8831,Pif1
8832,Piga
8833,Pigb
8834,Pigc
8835,Pigf
8836,Pigg
8837,Pigh
8838,Pigk
8839,Pigl
8840,Pigm
8841,Pign
8842,Pigo
8843,Pigp
8844,Pigq
8845,Pigr
8846,Pigs
8847,Pigt
8848,Pigu
8849,Pigv
8850,Pigw
8851,Pigx
8852,Pigyl
8853,Pigz
8854,Pih1d1
8855,Pih1d2
8856,Pik3ap1
8857,Pik3c2a
8858,Pik3c2b
8859,Pik3c2g
8860,Pik3c3
8861,Pik3ca
8862,Pik3cb
8863,Pik3cd
8864,Pik3cg
8865,Pik3ip1
8866,Pik3r1
8867,Pik3r2
8868,Pik3r3
8869,Pik3r4
8870,Pik3r5
8871,Pik3r6
8872,Pikfyve
8873,Pilra
8874,Pim1
8875,Pim2
8876,Pim3
8877,Pin1
8878,Pin4
8879,Pink1
8880,Pinlyp
8881,Pinx1
8882,Pip4k2a
8883,Pip4k2b
8884,Pip4k2c
8885,Pip5k1a
8886,Pip5k1b
8887,Pip5k1c
8888,Pip5kl1
8889,Pipox
8890,Pir
8891,Pira2
8892,Pirb
8893,Pirt
8894,Pisd
8895,Pithd1
8896,Pitpna
8897,Pitpnb
8898,Pitpnc1
8899,Pitpnm1
8900,Pitpnm2
8901,Pitpnm3
8902,Pitrm1
8903,Pitx1
8904,Pitx2
8905,Pitx3
8906,Piwil1
8907,Piwil2
8908,Piwil4
8909,Pja1
8910,Pja2
8911,Pkd1
8912,Pkd1l3
8913,Pkd2
8914,Pkd2l2
8915,Pkdcc
8916,Pkhd1
8917,Pkhd1l1
8918,Pkia
8919,Pkib
8920,Pkig
8921,Pklr
8922,Pkm
8923,Pkmyt1
8924,Pkn1
8925,Pkn2
8926,Pkn3
8927,Pknox1
8928,Pknox2
8929,Pkp1
8930,Pkp2
8931,Pkp3
8932,Pkp4
8933,Pla1a
8934,Pla2g10
8935,Pla2g12a
8936,Pla2g12b
8937,Pla2g15
8938,Pla2g16
8939,Pla2g1b
8940,Pla2g2a
8941,Pla2g2c
8942,Pla2g2d
8943,Pla2g2f
8944,Pla2g3
8945,Pla2g4a
8946,Pla2g4b
8947,Pla2g4c
8948,Pla2g4d
8949,Pla2g4e
8950,Pla2g5
8951,Pla2g6
8952,Pla2g7
8953,Pla2r1
8954,Plaa
8955,Plac8
8956,Plac8l1
8957,Plag1
8958,Plagl1
8959,Plagl2
8960,Plat
8961,Plau
8962,Plaur
8963,Plb1
8964,Plbd1
8965,Plbd2
8966,Plcb1
8967,Plcb2
8968,Plcb3
8969,Plcb4
8970,Plcd1
8971,Plcd3
8972,Plcd4
8973,Plce1
8974,Plcg1
8975,Plcg2
8976,Plch1
8977,Plch2
8978,Plcl1
8979,Plcl2
8980,Plcxd1
8981,Plcxd2
8982,Plcxd3
8983,Plcz1
8984,Pld1
8985,Pld2
8986,Pld3
8987,Pld4
8988,Pld5
8989,Pld6
8990,Plec
8991,Plek
8992,Plek2
8993,Plekha1
8994,Plekha2
8995,Plekha3
8996,Plekha4
8997,Plekha5
8998,Plekha6
8999,Plekha7
9000,Plekha8
9001,Plekhb1
9002,Plekhb2
9003,Plekhd1
9004,Plekhf1
9005,Plekhf2
9006,Plekhg1
9007,Plekhg2
9008,Plekhg3
9009,Plekhg4
9010,Plekhg5
9011,Plekhg6
9012,Plekhh1
9013,Plekhh2
9014,Plekhh3
9015,Plekhj1
9016,Plekhm1
9017,Plekhm2
9018,Plekhm3
9019,Plekhn1
9020,Plekho1
9021,Plekho2
9022,Plg
9023,Plgrkt
9024,Plin1
9025,Plin2
9026,Plin3
9027,Plin4
9028,Plin5
9029,Plk1
9030,Plk2
9031,Plk3
9032,Plk4
9033,Plk5
9034,Pllp
9035,Pln
9036,Plod1
9037,Plod2
9038,Plod3
9039,Plp1
9040,Plp2
9041,Plrg1
9042,Pls1
9043,Pls3
9044,Plscr1
9045,Plscr2
9046,Plscr4
9047,Pltp
9048,Plvap
9049,Plxdc1
9050,Plxdc2
9051,Plxna1
9052,Plxna2
9053,Plxna3
9054,Plxna4
9055,Plxnb1
9056,Plxnb2
9057,Plxnb3
9058,Plxnc1
9059,Plxnd1
9060,Pm20d1
9061,Pm20d2
9062,Pmaip1
9063,Pmch
9064,Pmel
9065,Pmepa1
9066,Pmf1
9067,Pml
9068,Pmm1
9069,Pmm2
9070,Pmp22
9071,Pmpca
9072,Pmpcb
9073,Pms1
9074,Pms2
9075,Pmvk
9076,Pnck
9077,Pnisr
9078,Pnkd
9079,Pnkp
9080,Pnldc1
9081,Pnliprp1
9082,Pnma1
9083,Pnma2
9084,Pnma3
9085,Pnma5
9086,Pnmal1
9087,Pnmal2
9088,Pnmt
9089,Pnn
9090,Pno1
9091,Pnp
9092,Pnpla1
9093,Pnpla2
9094,Pnpla3
9095,Pnpla5
9096,Pnpla6
9097,Pnpla7
9098,Pnpla8
9099,Pnpo
9100,Pnpt1
9101,Pnrc1
9102,Pnrc2
9103,Poc1a
9104,Poc1b
9105,Poc5
9106,Podn
9107,Podnl1
9108,Podxl
9109,Podxl2
9110,Pof1b
9111,Pofut1
9112,Pofut2
9113,Pogk
9114,Poglut1
9115,Pogz
9116,Pola1
9117,Pola2
9118,Polb
9119,Pold1
9120,Pold2
9121,Pold3
9122,Pold4
9123,Poldip2
9124,Poldip3
9125,Pole
9126,Pole2
9127,Pole3
9128,Pole4
9129,Polg
9130,Polg2
9131,Polh
9132,Poli
9133,Polk
9134,Poll
9135,Polm
9136,Poln
9137,Polq
9138,Polr1a
9139,Polr1b
9140,Polr1c
9141,Polr1d
9142,Polr1e
9143,Polr2a
9144,Polr2b
9145,Polr2c
9146,Polr2d
9147,Polr2e
9148,Polr2f
9149,Polr2g
9150,Polr2h
9151,Polr2i
9152,Polr2j
9153,Polr2k
9154,Polr2l
9155,Polr2m
9156,Polr3a
9157,Polr3b
9158,Polr3c
9159,Polr3d
9160,Polr3e
9161,Polr3f
9162,Polr3g
9163,Polr3gl
9164,Polr3h
9165,Polr3k
9166,Polrmt
9167,Pom121
9168,Pomc
9169,Pomgnt1
9170,Pomgnt2
9171,Pomk
9172,Pomp
9173,Pomt1
9174,Pomt2
9175,Pon1
9176,Pon2
9177,Pon3
9178,Pop1
9179,Pop4
9180,Pop5
9181,Pop7
9182,Popdc2
9183,Popdc3
9184,Por
9185,Porcn
9186,Pot1a
9187,Pou2af1
9188,Pou2f1
9189,Pou2f2
9190,Pou2f3
9191,Pou3f1
9192,Pou3f2
9193,Pou3f3
9194,Pou4f1
9195,Pou5f1
9196,Pou5f2
9197,Pou6f1
9198,Pou6f2
9199,Ppa1
9200,Ppa2
9201,Ppan
9202,Ppara
9203,Ppard
9204,Pparg
9205,Ppargc1a
9206,Ppargc1b
9207,Ppat
9208,Ppbp
9209,Ppcdc
9210,Ppcs
9211,Ppdpf
9212,Ppef1
9213,Ppef2
9214,Ppfia1
9215,Ppfia2
9216,Ppfia3
9217,Ppfia4
9218,Ppfibp1
9219,Ppfibp2
9220,Pphln1
9221,Ppia
9222,Ppib
9223,Ppic
9224,Ppid
9225,Ppie
9226,Ppif
9227,Ppig
9228,Ppil1
9229,Ppil2
9230,Ppil3
9231,Ppil4
9232,Ppil6
9233,Ppip5k1
9234,Ppip5k2
9235,Ppl
9236,Ppm1a
9237,Ppm1b
9238,Ppm1d
9239,Ppm1e
9240,Ppm1f
9241,Ppm1g
9242,Ppm1h
9243,Ppm1j
9244,Ppm1k
9245,Ppm1l
9246,Ppm1m
9247,Ppm1n
9248,Ppme1
9249,Ppox
9250,Ppp1ca
9251,Ppp1cb
9252,Ppp1cc
9253,Ppp1r10
9254,Ppp1r11
9255,Ppp1r12a
9256,Ppp1r12b
9257,Ppp1r12c
9258,Ppp1r13b
9259,Ppp1r13l
9260,Ppp1r14a
9261,Ppp1r14b
9262,Ppp1r14c
9263,Ppp1r14d
9264,Ppp1r15a
9265,Ppp1r15b
9266,Ppp1r16a
9267,Ppp1r16b
9268,Ppp1r17
9269,Ppp1r18
9270,Ppp1r1a
9271,Ppp1r1b
9272,Ppp1r1c
9273,Ppp1r2
9274,Ppp1r21
9275,Ppp1r26
9276,Ppp1r27
9277,Ppp1r32
9278,Ppp1r35
9279,Ppp1r36
9280,Ppp1r37
9281,Ppp1r3b
9282,Ppp1r3c
9283,Ppp1r3d
9284,Ppp1r3e
9285,Ppp1r3f
9286,Ppp1r3g
9287,Ppp1r42
9288,Ppp1r7
9289,Ppp1r8
9290,Ppp1r9a
9291,Ppp1r9b
9292,Ppp2ca
9293,Ppp2cb
9294,Ppp2r1a
9295,Ppp2r1b
9296,Ppp2r2a
9297,Ppp2r2b
9298,Ppp2r2c
9299,Ppp2r2d
9300,Ppp2r3a
9301,Ppp2r3c
9302,Ppp2r5a
9303,Ppp2r5b
9304,Ppp2r5c
9305,Ppp2r5d
9306,Ppp2r5e
9307,Ppp3ca
9308,Ppp3cb
9309,Ppp3cc
9310,Ppp3r1
9311,Ppp4c
9312,Ppp4r1
9313,Ppp4r2
9314,Ppp4r4
9315,Ppp5c
9316,Ppp6c
9317,Ppp6r1
9318,Ppp6r2
9319,Ppp6r3
9320,Pprc1
9321,Ppt1
9322,Ppt2
9323,Pptc7
9324,Ppwd1
9325,Pqbp1
9326,Pqlc1
9327,Pqlc2
9328,Pqlc3
9329,Pradc1
9330,Praf2
9331,Pram1
9332,Prap1
9333,Prc1
9334,Prcc
9335,Prcp
9336,Prdm1
9337,Prdm10
9338,Prdm11
9339,Prdm12
9340,Prdm13
9341,Prdm14
9342,Prdm15
9343,Prdm16
9344,Prdm2
9345,Prdm4
9346,Prdm5
9347,Prdm6
9348,Prdm8
9349,Prdm9
9350,Prdx1
9351,Prdx2
9352,Prdx3
9353,Prdx4
9354,Prdx5
9355,Prdx6
9356,Preb
9357,Prelid1
9358,Prelid2
9359,Prelp
9360,Prep
9361,Prepl
9362,Prex1
9363,Prex2
9364,Prf1
9365,Prg2
9366,Prg4
9367,Prickle1
9368,Prickle2
9369,Prickle3
9370,Prim1
9371,Prim2
9372,Prima1
9373,Primpol
9374,Prkaa1
9375,Prkaa2
9376,Prkab1
9377,Prkab2
9378,Prkaca
9379,Prkacb
9380,Prkag1
9381,Prkag2
9382,Prkag3
9383,Prkar1a
9384,Prkar1b
9385,Prkar2a
9386,Prkar2b
9387,Prkca
9388,Prkcb
9389,Prkcd
9390,Prkce
9391,Prkcg
9392,Prkch
9393,Prkci
9394,Prkcq
9395,Prkcsh
9396,Prkcz
9397,Prkd1
9398,Prkd2
9399,Prkd3
9400,Prkdc
9401,Prkg1
9402,Prkg2
9403,Prkra
9404,Prkrip1
9405,Prkx
9406,Prlh
9407,Prlr
9408,Prmt1
9409,Prmt2
9410,Prmt3
9411,Prmt5
9412,Prmt6
9413,Prmt7
9414,Prmt8
9415,Prnd
9416,Prnp
9417,Prob1
9418,Proc
9419,Proca1
9420,Procr
9421,Prodh
9422,Prodh2
9423,Prok2
9424,Prokr1
9425,Prokr2
9426,Prom1
9427,Prom2
9428,Pros1
9429,Prosc
9430,Proser1
9431,Proser2
9432,Prox1
9433,Prox2
9434,Proz
9435,Prpf18
9436,Prpf19
9437,Prpf3
9438,Prpf31
9439,Prpf38a
9440,Prpf38b
9441,Prpf39
9442,Prpf4
9443,Prpf40a
9444,Prpf40b
9445,Prpf4b
9446,Prpf6
9447,Prpf8
9448,Prph
9449,Prph2
9450,Prps1
9451,Prps2
9452,Prpsap1
9453,Prpsap2
9454,Prr11
9455,Prr12
9456,Prr13
9457,Prr14
9458,Prr14l
9459,Prr15
9460,Prr15l
9461,Prr18
9462,Prr19
9463,Prr22
9464,Prr3
9465,Prr5
