,pvalue,FoldChange,log(pvalue),log2FC,sig,size
CCDC127,0.4302825606685594,1.066197021120008,0.36624625549516615,-0.09247405641685894,normal,0.10661970211200081
NAPB,0.6701508637934636,1.0292392681206668,0.17382741828776954,-0.041578405754336106,normal,0.10292392681206668
RALB,0.29203211275262786,1.0604459741361831,0.534569389563764,-0.08467112267777792,normal,0.10604459741361831
ACTR1A,0.6775586798820604,1.0291390279120307,0.16905308680719305,-0.041437891202380325,normal,0.10291390279120308
FBXO2,0.04642922375474397,1.0457195527672207,1.3332085771964022,-0.06449599299872044,normal,0.10457195527672207
PFDN4,0.807747263766232,1.024495385346506,0.09272450447496013,-0.03491348600586524,normal,0.1024495385346506
GBAS,0.3321888083555219,1.037864267879136,0.4786150032853331,-0.05361778005244409,normal,0.10378642678791361
DPYSL3,0.8319877848082712,1.02053778441645,0.07988304994642365,-0.029329597736734398,normal,0.10205377844164501
PPP2R5D,0.2263410330751421,1.0543182793596262,0.6452367062189791,-0.07631045591037859,normal,0.10543182793596262
AGPAT1,0.25292731405702457,1.0571552088217062,0.5970042679125996,-0.08018720506398884,normal,0.10571552088217062
MYH9,0.09716064120145207,1.0422794816479473,1.012509627776607,-0.05974218042238343,normal,0.10422794816479472
FKBP8,0.06831319538079732,1.0430938929069693,1.1654953998680735,-0.06086902625124549,normal,0.10430938929069693
RNPS1,0.37034364062755265,1.0477396787738698,0.4313951084555474,-0.06728030962878429,normal,0.10477396787738698
PDCD6IP,0.37159361534597113,1.0613610307560832,0.42993175658322497,-0.08591548441893757,normal,0.10613610307560832
IDH2,0.5991739062836268,1.0856544918613484,0.2224471081987582,-0.11856504035462274,normal,0.10856544918613484
CMYA5,0.9679741159972426,1.005935127761963,0.01413625573898635,-0.008537269483543952,normal,0.1005935127761963
BSG,0.16421678509722304,1.0538373051143486,0.78458245438747,-0.07565215613819162,normal,0.10538373051143486
GNL1,0.5868595170467484,1.0310484978196026,0.23146584811055643,-0.044112194896383496,normal,0.10310484978196026
BIN1,0.26643789192371675,1.0395342585761045,0.5744040111716082,-0.055937304000450785,normal,0.10395342585761044
TXNL1,0.10296861485981029,1.048726956545646,0.9872951293752096,-0.06863911098208754,normal,0.10487269565456461
CAPZA1,0.2204281942724568,1.053286958543876,0.6567328570351764,-0.07489853918285654,normal,0.1053286958543876
GSTA4,0.12550855326907154,1.0520294485998565,0.9013266764858681,-0.0731750893776865,normal,0.10520294485998564
CCT5,0.6811865003253376,1.0283162959468626,0.16673396742157323,-0.04028408594048206,normal,0.10283162959468625
CECR5,0.42082210813628407,1.0377612989834055,0.37590145233963046,-0.053474639865957824,normal,0.10377612989834055
CPE,0.052190149691099925,1.0488953175987612,1.2824114575050405,-0.06887070049171809,normal,0.10488953175987611
GOT2,0.37131559844299067,1.036259246461175,0.4302568062938374,-0.051384974834818464,normal,0.1036259246461175
CHMP4B,0.6975046345776188,1.0269601326952569,0.15645290237006543,-0.03838017632091367,normal,0.10269601326952568
APOO,0.5635568051524661,1.079164836542923,0.24906230158615913,-0.10991524545623944,normal,0.1079164836542923
RALGAPA1,0.498414703862911,1.0667307190891362,0.3024091539244701,-0.09319603439571647,normal,0.10667307190891362
HPRT1,0.8834305065395385,1.0158273185606963,0.05382760780229672,-0.02265517786837179,normal,0.10158273185606963
YWHAH,0.6828060531802082,1.0280862602001923,0.16570263745315975,-0.03996131700466199,normal,0.10280862602001924
SLC8A1,0.2877463483816728,1.0550762259992197,0.5409901790370141,-0.07734723295941537,normal,0.10550762259992197
OXR1,0.61061115317414,1.0344952622240522,0.2142352673191333,-0.048927037965910344,normal,0.10344952622240522
KCNAB2,0.5095394685590368,1.073119362090057,0.29282217021787404,-0.10181055467602243,normal,0.1073119362090057
VCPIP1,0.1885236679462536,1.0499340093038252,0.7246341191281814,-0.07029865413715067,normal,0.10499340093038252
CTSD,0.19317693671985153,1.042573994674346,0.7140447249867609,-0.06014977979597435,normal,0.10425739946743459
ITPR1,0.9170698519396983,0.9972248032604155,0.03759758346128268,0.004009328488166886,normal,0.09972248032604156
CARKD,0.4864069643639318,1.069327361502661,0.3130002154722201,-0.09670358413163348,normal,0.1069327361502661
ATP5D,0.6554459701994896,1.0277585208733249,0.1834631023130607,-0.03950133295340049,normal,0.10277585208733249
GMPPB,0.2589774795408719,1.0542796264704601,0.5867380001518345,-0.07625756357716708,normal,0.10542796264704601
SLC2A1,0.31324787273945853,1.0570012185282835,0.5041118696096357,-0.07997703988398154,normal,0.10570012185282836
PDIA3,0.6502890560643059,1.0279270882045999,0.18689355482014391,-0.03973793650051635,normal,0.10279270882045999
CBX3,0.9194132950572458,1.0121806620321834,0.03648922048101987,-0.017466816668544455,normal,0.10121806620321834
PSMA5,0.5013631443852604,1.0319784365696192,0.2998475945469451,-0.04541282562638767,normal,0.10319784365696191
CCT3,0.026159453185090414,1.04317602444068,1.5823713383745235,-0.060982617264048786,normal,0.104317602444068
UQCRC2,0.09290043483055373,1.042729278894858,1.0319822532392098,-0.06036464329148069,normal,0.10427292788948579
TUBB4A,0.9094016155395652,1.0138634535556186,0.04124427861200224,-0.01986336423165474,normal,0.10138634535556186
ADD1,0.5513608916913918,1.030432725247917,0.2585640418663918,-0.043250317473521836,normal,0.1030432725247917
PRKAR2A,0.15690828573526558,1.0442078896712708,0.8043541223525635,-0.06240896434110993,normal,0.10442078896712707
QKI,0.06452616118258131,1.0473767715959261,1.1902641713536404,-0.06678051460205328,normal,0.10473767715959262
ADD2,0.10804884651308067,1.0391848113239561,0.9663798651127897,-0.05545224969005761,normal,0.10391848113239562
CD81,0.37378197462805773,1.0593209910082793,0.4273816459971101,-0.08313981498332522,normal,0.10593209910082793
REEP2,0.6154249350806047,1.09043351685167,0.2108249114871181,-0.12490181231495011,normal,0.10904335168516699
RAB11FIP2,0.054498499860351095,1.0399870306440018,1.2636154520598388,-0.05656553707574234,normal,0.10399870306440018
RPS2,0.6670579748953112,1.0270423245503142,0.1758364193323919,-0.03849563653503138,normal,0.10270423245503142
CKMT1B,0.03252589543206069,1.0445540283823371,1.487770738552697,-0.06288711611338241,normal,0.10445540283823371
NEFH,0.5439080829535492,1.045832040981913,0.26447448713805544,-0.06465117558196302,normal,0.1045832040981913
GNB1,0.23947264941470364,1.0525677825876547,0.6207440809406938,-0.0739131420368536,normal,0.10525677825876548
DAZAP1,0.732356427556965,1.026324894823135,0.13527750248406809,-0.037487504777653155,normal,0.10263248948231349
TENM2,0.8811476317900963,1.0150968407649095,0.054951321666992424,-0.021617367830939174,normal,0.10150968407649094
HK1,0.1897916932166456,1.0366506285203558,0.7217227996490863,-0.051929759699223255,normal,0.10366506285203558
BCAS2,0.772972385744056,1.0260295365722731,0.11183602087235336,-0.03707226277049562,normal,0.10260295365722731
EEA1,0.4928176135257364,1.0313389956662553,0.30731377868386023,-0.0445186168775584,normal,0.10313389956662553
SBF1,0.5519377207751842,1.0731318765701772,0.2581099241722569,-0.10182737896768379,normal,0.10731318765701772
PRDX2,0.6851257769766361,1.0260738005487553,0.16422969240162724,-0.03713450078572183,normal,0.10260738005487553
CNP,0.6951841434909517,1.0806814002161587,0.15790014230294214,-0.11194125935751396,normal,0.10806814002161587
GYG1,0.569768678802053,1.0356522517147877,0.24430142838069138,-0.050539660412573115,normal,0.10356522517147877
RPS17,0.13699108036348706,1.037567579945304,0.8633077093036472,-0.05320530665400835,normal,0.1037567579945304
TPM1,0.8960673117933129,1.0139910957769047,0.047659365290563055,-0.0200449835691574,normal,0.10139910957769047
DLST,0.2991292336100473,1.0478844796334874,0.5241411417158374,-0.06747968076275525,normal,0.10478844796334874
PTPRS,0.29940212410810796,1.034218916069851,0.5237451228802145,-0.04854159735474277,normal,0.10342189160698509
PCBP2,0.5304422594814823,1.0705286200975026,0.2753618836822481,-0.09832336603710404,normal,0.10705286200975025
TSN,0.8738486902988812,1.0176837559086458,0.05856376033714329,-0.025289315182185346,normal,0.10176837559086457
COPS7B,0.3576797700777521,1.0429609126686514,0.4465056223113387,-0.060685090594229656,normal,0.10429609126686515
PCBP1,0.05567011418271155,1.0442686303416897,1.2543778879283642,-0.06249288222400559,normal,0.10442686303416897
AAK1,0.1700172118534845,1.03990061837408,0.7695071101828503,-0.0564456589146131,normal,0.103990061837408
CAMK1D,0.38900171525665583,1.0338856720486331,0.41004848370036334,-0.04807666003605986,normal,0.10338856720486331
TUBA4A,0.4182845583120053,1.0573787780413382,0.37852816784507376,-0.08049227673241713,normal,0.10573787780413382
CTTN,0.4964959528017381,1.0300303683644194,0.3040842873157021,-0.04268687298410829,normal,0.10300303683644194
USP9X,0.5004002730114806,1.0660362055428123,0.3006824620334794,-0.09225643684949014,normal,0.10660362055428123
CACYBP,0.23678698109177174,1.050323602435192,0.6256421794636235,-0.070833887607457,normal,0.10503236024351921
PDHB,0.7010248906839912,1.0280487282322226,0.15426656164133384,-0.039908648104638025,normal,0.10280487282322226
BCAN,0.5389740525311812,1.0341736624201607,0.2684321422599722,-0.048478468897718154,normal,0.10341736624201607
PSMD1,0.5122188724525878,1.0665496164604802,0.29054442420608095,-0.09295108218711297,normal,0.10665496164604801
HIBADH,0.29937352094362557,1.0397387280483439,0.5237866148701168,-0.05622104461215634,normal,0.10397387280483439
QDPR,0.545522656330223,1.0632722480833312,0.26318720783481697,-0.0885110424677305,normal,0.10632722480833312
PPP1R7,0.7056259093590079,1.0253219019312452,0.15142548104366588,-0.036076917937128646,normal,0.10253219019312451
CHCHD2,0.03854051249439349,1.043163670875002,1.414082514589563,-0.06096553238762035,normal,0.10431636708750021
MYO6,0.3535045325858588,1.0536110195773236,0.451605013368051,-0.07534233974125273,normal,0.10536110195773236
RASAL1,0.6186933082470498,1.0263776037819503,0.20852458125993623,-0.03756159535196847,normal,0.10263776037819503
RAB11B,0.5898234946320645,1.077071318822946,0.22927793204560457,-0.10711378182790579,normal,0.1077071318822946
NCKAP5,0.2583540593284303,1.0499313068675946,0.5877847103130649,-0.07029494076437562,normal,0.10499313068675946
PGLS,0.1855232506927343,1.036959861770319,0.731601654702386,-0.052360051966354466,normal,0.1036959861770319
EIF4A2,0.36654715232695656,1.0522848701287582,0.4358701501409615,-0.0735253178313094,normal,0.10522848701287582
ARHGDIA,0.8383815583921419,1.0180672467877063,0.07655828329047287,-0.02583285945185131,normal,0.10180672467877064
ECHDC1,0.9828984910788097,1.0028843805123027,0.007491331649743679,-0.004155291616788734,normal,0.10028843805123026
GCN1L1,0.5117105372126836,1.0288044670590664,0.29097563988501507,-0.04096881196004067,normal,0.10288044670590664
KIF16B,0.18957904337500106,1.046767569673414,0.7222096725339369,-0.06594113347632989,normal,0.1046767569673414
PRRT1,0.5481932562188802,1.0681206524017488,0.261066311381238,-0.09507461967559669,normal,0.10681206524017488
NEFL,0.6419612906439782,1.054979214685234,0.1924911584834141,-0.07721457507849203,normal,0.1054979214685234
PTPRZ1,0.6590808372019545,1.027085855113298,0.1810613153032855,-0.0385567829892546,normal,0.1027085855113298
PRDX5,0.3193659967659158,1.047014936488529,0.4957113255270692,-0.06628202359080655,normal,0.10470149364885291
SELENBP1,0.7281009985176403,1.0233133354373434,0.13780837335658314,-0.033247961570770285,normal,0.10233133354373433
LMNA,0.3696453783483433,1.0530051528426092,0.4322147193876309,-0.07451249615687751,normal,0.10530051528426092
RYR2,0.5013359490313113,1.0624262166231697,0.2998711525460177,-0.08736265244278163,normal,0.10624262166231697
ATL1,0.2081201659836628,1.046358456993545,0.6816858364096734,-0.06537716854119612,normal,0.1046358456993545
PCYT2,0.1655751538574029,1.040978576156611,0.7810048327214183,-0.0579403775800165,normal,0.10409785761566111
IDH1,0.1657567998544934,1.0345759690670508,0.780528646460384,-0.049039586398712594,normal,0.10345759690670508
AGL,0.4930551325674173,1.0572554028936025,0.30710451595385063,-0.0803239329918176,normal,0.10572554028936025
LRP1,0.03274187651154568,1.0406222586440232,1.4848964338044834,-0.05744647163530419,normal,0.10406222586440232
CNTNAP1,0.05869447881214961,1.040569217761249,1.231402749420032,-0.05737293508720016,normal,0.10405692177612491
WDR37,0.8378333096830106,1.0192108394414334,0.0768423774148142,-0.02745252604009821,normal,0.10192108394414334
ANXA5,0.3902420364375334,1.0507992382067417,0.40866595070378686,-0.07148705968034318,normal,0.10507992382067417
RAB3B,0.8202535106664299,1.0198539857136861,0.08605190216740016,-0.028362613798827627,normal,0.10198539857136861
SERBP1,0.9349163481026451,1.0088851089440474,0.02922724600734539,-0.012761890802838101,normal,0.10088851089440473
FAM120C,0.5492067290492999,1.0267593381946216,0.26026415029348293,-0.03809806843292467,normal,0.10267593381946216
GDAP1,0.06703958400330354,1.0360129549331467,1.1736686892708332,-0.051042043469398966,normal,0.10360129549331468
STRN,0.9345653189855594,1.0088125554417553,0.029390339353499235,-0.01265813633074986,normal,0.10088125554417553
PPM1E,0.6527595107382418,1.0256024181600238,0.1852467917669152,-0.0364715686521326,normal,0.10256024181600239
VAMP2,0.18302628074427793,1.0449463460441077,0.7374865454458391,-0.06342886739389693,normal,0.10449463460441077
ACO2,0.05338052634723386,1.036047059302264,1.2726171482597841,-0.05108953456894673,normal,0.10360470593022639
P4HB,0.4057964884561355,1.0291503555624668,0.3916917154365362,-0.041453770743168375,normal,0.10291503555624668
KSR1,0.6699519746580361,1.086103921503242,0.1739563284761259,-0.11916215089956556,normal,0.1086103921503242
SUCLA2,0.8431299081598147,1.0161637385149018,0.07410550479363423,-0.023132888045621795,normal,0.10161637385149018
ERLIN2,0.3562807746721859,1.0461540827658535,0.4482076120555282,-0.06509535452086311,normal,0.10461540827658536
SLC27A4,0.0002501669464754068,1.0371552389588607,3.6017700723869135,-0.05263184951678598,normal,0.10371552389588608
SH3GL1,0.5000671743584058,1.0366011227745322,0.3009716526766842,-0.05186086146343088,normal,0.10366011227745323
GAA,0.44800477633278324,1.053634916390725,0.34871735581454827,-0.0753750609472594,normal,0.1053634916390725
CCDC177,0.5116599353328892,1.0582821877412396,0.2910185883924737,-0.0817243690139639,normal,0.10582821877412396
CNBP,0.6265225566619657,1.0241700645224627,0.2030632885046707,-0.03445529626725261,normal,0.10241700645224627
SH3GL2,0.8724212715027775,1.0149458809707794,0.05927375393279764,-0.02140280195561585,normal,0.10149458809707794
PLEC,0.031220486139016373,1.0385643644839495,1.5055603387544312,-0.05459062922475694,normal,0.10385643644839496
RUFY3,0.5498368688681734,1.0276360525315458,0.2597661422496335,-0.03932941027554016,normal,0.10276360525315457
CYTH1,0.42059777542426535,1.0515001604017726,0.3761330286623489,-0.072449070146558,normal,0.10515001604017726
PPP1R2,0.9298390968631041,1.0094637214987554,0.0315921970269563,-0.013589063463530298,normal,0.10094637214987554
SDHA,0.5067395493288795,1.0263842006282773,0.29521519915315947,-0.037570867969435366,normal,0.10263842006282772
NDRG3,0.19273404029777144,1.0321729435747111,0.7150415743539377,-0.04568471875902724,normal,0.10321729435747111
DLG3,0.20490026099889785,1.0420365657042865,0.6884574884006159,-0.059405903561391894,normal,0.10420365657042865
DCTN2,0.6522138774465523,1.023258626191199,0.1856099647537024,-0.03317082892202686,normal,0.10232586261911988
WDR1,0.897321844424666,1.0117238297823727,0.04705175964496609,-0.01681553135821642,normal,0.10117238297823727
PPP5C,0.41053590157034126,1.0281237168349664,0.386648857613692,-0.04001387827208743,normal,0.10281237168349663
NIPBL,0.8538776768371559,1.0171769400012236,0.06860434017708153,-0.0245706607672952,normal,0.10171769400012236
CADM1,0.7815182623379053,1.0187821134080235,0.1070608690332644,-0.026845535784749432,normal,0.10187821134080235
KIAA1191,0.7587535632349366,1.0215860027866261,0.11989925639162896,-0.030810663269306437,normal,0.10215860027866261
MT3,0.8853730135932578,0.9592872564101935,0.052873719567638235,0.05996520316514672,normal,0.09592872564101936
CAP2,0.37919922722703503,1.042837033869928,0.4211325563850695,-0.06051372276917612,normal,0.1042837033869928
ARPC3,0.37820326052155895,1.0489947192472504,0.4222747313862268,-0.06900741525075711,normal,0.10489947192472504
ATP6V1H,0.17787818079053805,1.0312986030512554,0.749877320850441,-0.04446211230749476,normal,0.10312986030512554
NPTN,0.6750756133506656,1.022043808930032,0.1706475803218476,-0.031457037343555955,normal,0.10220438089300321
