Protein IDs,pvalue,FoldChange,log(pvalue),log2FC,sig,size
F6V9F1,0.323717108397221,1.2358718212650956,0.4898343475972276,-0.3055291215476925,normal,0.12358718212650957
Q8CGP0,0.6792365112704648,1.2097469565680756,0.16797897733255446,-0.27470530974608803,normal,0.12097469565680756
Z4YLQ1,0.1871312815247376,1.3368856174934385,0.7278536082347595,-0.41887603526357137,normal,0.13368856174934385
P51880,0.3986739950168058,1.211677024995539,0.3993820918746906,-0.2770051967215017,normal,0.12116770249955391
Q3UHX2,0.12037088309285451,1.3134243340841778,0.9194785532890585,-0.3933330897095523,normal,0.13134243340841778
Q922H2,0.13671139885678393,1.2526632183163948,0.8641952728922117,-0.3249985945695287,normal,0.1252663218316395
A0A087,0.6160618147391965,1.2110472230921603,0.21037570917769438,-0.27625512200381036,normal,0.12110472230921603
Z4YKQ9,0.06725600895710655,1.2900818504646174,1.172268907751865,-0.36746260170535366,normal,0.12900818504646175
A0A2I3BRT5,0.11159516029892912,1.289932466270342,0.9523546396371991,-0.3672955360924915,normal,0.1289932466270342
Q8C729,0.286677792611021,1.3391958692720627,0.5426059482116495,-0.42136698303830383,normal,0.13391958692720626
Q9CZS1,0.2724886929299117,1.3332046007261202,0.5646515143048744,-0.4148982011336353,normal,0.13332046007261203
P32921,0.20445304639567083,1.3132163055132744,0.6894064139774724,-0.39310456831708723,normal,0.13132163055132745
B1AZ85,0.04281293460224865,1.270694311708414,1.3684250025351683,-0.34561700593287586,down,0.1270694311708414
E9Q7U8,0.14889352023610325,1.2834272315897097,0.8271242020929421,-0.36000149957458405,normal,0.12834272315897097
D3YV69,0.17186804918459167,1.2956270511842634,0.7648048525307851,-0.3736504953528451,normal,0.12956270511842632
Q8BUV3,0.01398561902615997,1.260213230182815,1.8543183062895436,-0.3336678607890171,down,0.1260213230182815
Q9CPY7,0.1840487196160659,1.2878058722979653,0.7350671994920306,-0.36491513368464373,normal,0.12878058722979652
E9PUC2,0.030157999029068284,1.2611736452995466,1.5205974771080562,-0.33476692750233145,down,0.12611736452995465
O35215,0.6172008575822007,1.5651433888956492,0.20957347916922833,-0.6462948341371018,normal,0.15651433888956492
A0A1W2P6P9,0.40987332043652347,1.3520851422365612,0.38735034995452555,-0.4351860025186722,normal,0.13520851422365612
P62309,0.4485306687447157,1.3757885135986387,0.3482078562737859,-0.460258715801593,normal,0.13757885135986386
Q60648,0.04805550598839583,1.2616737507957752,1.3182568455940884,-0.33533890005199696,down,0.1261673750795775
A2ARF6,0.03793926760297985,1.2300963151747737,1.420911057186274,-0.2987712814059111,down,0.12300963151747737
P48722,0.2519707510548931,1.2873433002854042,0.5986498695069462,-0.36439683333695233,normal,0.12873433002854043
A0A286YDF2,0.3031725463867201,1.3004365305247274,0.518310128543208,-0.3789959884145357,normal,0.13004365305247273
A0A1B0GS66,0.3474123455478393,1.3286679202334715,0.4591547526475922,-0.40998057060515714,normal,0.13286679202334714
S4R1N6,0.18235901573405444,1.267157153915871,0.739072760528106,-0.3415954598498171,normal,0.1267157153915871
A0A1Y7VIQ5,0.01972921312135509,1.238486992039043,1.7048902357750886,-0.30857871588397917,down,0.12384869920390432
Q9R0X4,0.04027433199149542,1.2325387304255537,1.3949716542560655,-0.3016329815443322,down,0.12325387304255538
O88531,0.3911968340374894,1.2571879957952115,0.4076046686227083,-0.3302004018043446,normal,0.12571879957952115
A0A1C7CYU3,0.3392046334799095,1.301380298306991,0.4695382239830926,-0.38004261794191146,normal,0.1301380298306991
Q99MN1,0.152616008484932,1.263990126630517,0.8163999091594809,-0.3379851942770231,normal,0.1263990126630517
P55088,0.11784325059810755,1.2569886244676571,0.9286952863847877,-0.3299715936738077,normal,0.1256988624467657
P51150,0.2677986492085756,1.2794108855278952,0.5721916179242389,-0.3554796632161045,normal,0.12794108855278952
Q8BSH2,0.0816675345176561,1.2478065560941007,1.0879505552421518,-0.3193942946207168,normal,0.12478065560941007
Q9D0S9,0.09149038003903188,1.2376609291431944,1.038624568399169,-0.3076161264705436,normal,0.12376609291431943
P36993,0.2430538533429356,1.1856536459067741,0.6142974892888501,-0.24568263019628533,normal,0.11856536459067742
I7HLV2,0.10557571699258629,1.214410029633444,0.9764359604844761,-0.2802556109209245,normal,0.1214410029633444
J3QN87,0.2611691573184418,1.2670897338466545,0.5830781122258466,-0.34151869811045554,normal,0.12670897338466544
Q91ZA3,0.09655252103034326,1.2333719254802884,1.0152363821096213,-0.3026079125836418,normal,0.12333719254802884
Q08331,0.475438039207014,1.1544136200005266,0.32290607385562253,-0.20716022624398522,normal,0.11544136200005266
P06801,0.43054682640570296,1.1664680863022618,0.3659796076396765,-0.22214683680064518,normal,0.11664680863022618
Q60771,0.2643195987771374,1.254622455543005,0.5778706335947583,-0.32725328970502254,normal,0.1254622455543005
Q5PPR2,0.1230113423031509,1.2397452783704024,0.910054842442176,-0.31004373078830405,normal,0.12397452783704024
Q9DBH5,0.4430206784153623,1.3099637880564725,0.353576002192064,-0.38952693121812454,normal,0.13099637880564724
Q99KR7,0.08539571680102782,1.2083389743760844,1.0685639117035952,-0.2730252295391656,normal,0.12083389743760845
Q8C170,0.28793107491973075,1.1681530314797228,0.5407114614231353,-0.22422928388830438,normal,0.11681530314797228
P26041,0.1103833709094337,1.2295786906977597,0.95709634749659,-0.2981640676274469,normal,0.12295786906977597
Q80YD3,0.1337125331700769,1.2275773429337569,0.8738278834522943,-0.29581392372677967,normal,0.12275773429337569
E0CXI9,0.006052650182132845,1.2024535887834902,2.218054425766876,-0.2659812112310253,down,0.12024535887834902
S4R2H5,0.09189065022699987,1.1782682429757043,1.036728675353742,-0.2366680185880046,normal,0.11782682429757044
Q9QYP6,0.01226291869069365,1.1992468567368189,1.9114061513181186,-0.2621286581959394,down,0.11992468567368189
K3W4L8,0.5224986167848182,1.3186093000550037,0.2819148549269866,-0.39901716173094287,normal,0.13186093000550037
Q920G9,0.0030025023581477066,1.1946245552951806,2.5225166428325885,-0.25655728153685753,down,0.11946245552951806
P98084,0.08613511474534125,1.214785579028478,1.064819763398883,-0.28070168718766,normal,0.12147855790284781
Q6NS52,0.09840921902377543,1.1732070291793733,1.0069642147433462,-0.23045762002939846,normal,0.11732070291793732
Q9JKR6,0.14130278584197295,1.2206525730338316,0.8498492757744447,-0.28765263317904743,normal,0.12206525730338316
A0A1L1SUR7,0.11391197832718095,1.207798662043569,0.9434306056147103,-0.27237997992764074,normal,0.1207798662043569
D3YU17,0.04310283702750419,1.188046157055232,1.3654941436480708,-0.2485908877052664,down,0.11880461570552321
O35127,0.05740229971393567,1.1994581115405765,1.2410707080712706,-0.26238277553222183,normal,0.11994581115405764
Q80YR4,0.09166491917285366,1.2064820797273639,1.0377968401710815,-0.2708064868918593,normal,0.12064820797273638
Q9DBE8,0.13547435030085853,1.2128823984189836,0.8681429230720109,-0.27843967292934224,normal,0.12128823984189836
A0A1B0GSH5,0.2527957409312459,1.2311035184411663,0.5972302472632267,-0.29995207722660133,normal,0.12311035184411663
Q6ZWZ6,0.004757527907299914,1.1795184793869824,2.3226186554947916,-0.23819802129981427,down,0.11795184793869824
G3UYF9,0.018620576786505173,1.1777562981114427,1.7300068705449687,-0.23604104691124755,down,0.11777562981114427
D3YZE7,0.3403884855569397,1.2432772754602737,0.46802513937376544,-0.31414808184619053,normal,0.12432772754602736
A0A1D5RL90,0.013514688933909332,1.1828474841451424,1.86919394595796,-0.24226406518033258,down,0.11828474841451424
Q8K4T5,0.0023622746122214278,1.178117803831898,2.626669617459134,-0.23648380615191938,down,0.1178117803831898
Q91WK5,0.20162477402004503,1.1548872694379542,0.695456106357613,-0.20775203453298208,normal,0.11548872694379542
B1ASP5,0.14112014932506203,1.2053411655085542,0.8504109726670731,-0.2694415515371761,normal,0.12053411655085541
B9EI21,0.9823546729476562,0.975544308070335,0.007731684621941102,0.035720695060064964,normal,0.0975544308070335
Q0VE82,0.022984500479389762,1.1714867899464532,1.6385649303040117,-0.22834068600967505,down,0.11714867899464532
E9Q9P4,0.3938052408952004,1.249833858458766,0.40471850841953544,-0.32173632888086096,normal,0.12498338584587661
Q9WVK4,0.1303415509791473,1.1932640171319961,0.8849171154895861,-0.25491328365853716,normal,0.11932640171319961
B9EKI5,0.5122909968445218,1.2903407352370615,0.29048327647794664,-0.36775208280096133,normal,0.12903407352370616
Q9QYB1,0.10151738895428915,1.1940398798909548,0.9934595609027819,-0.25585102216394046,normal,0.11940398798909549
A0A0R4J083,0.12101946554767583,1.1957706046719032,0.9171447693527544,-0.2579406510372534,normal,0.11957706046719033
O54983,0.042011916086394846,1.160044710257834,1.376627510635978,-0.21418041054612383,down,0.1160044710257834
Q8VEH5,0.09729946159913955,1.1752829444764343,1.0118895628680271,-0.23300812143071556,normal,0.11752829444764343
Q61768,0.057912325307714535,1.1810631093932242,1.2372289968342887,-0.2400860563320709,normal,0.11810631093932242
P0DP60,0.05718068293421113,1.184530283072315,1.2427506619757878,-0.24431508222506615,normal,0.1184530283072315
Q9DCN2,0.2958494936261523,1.1419404814711986,0.5289291697216187,-0.19148745864819677,normal,0.11419404814711986
Q8BH40,0.41890039967032366,1.2479886621788472,0.37788922528085894,-0.319604827555408,normal,0.12479886621788472
F8VQJ3,0.4449131564438521,1.2466431057732519,0.35172475162106054,-0.3180485034784183,normal,0.12466431057732519
Q8JZR6,0.3444172040921035,1.2289409625786427,0.46291516309627356,-0.29741561136491934,normal,0.12289409625786427
E9Q616,0.28553261344221315,1.1524624646765527,0.5443442796105543,-0.20471976331678865,normal,0.11524624646765527
J3QQ00,0.13418423768987386,1.1923995938491512,0.8722984967330151,-0.2538677890362219,normal,0.11923995938491512
P67984,0.192696365539108,1.1429513795634398,0.7151264765287474,-0.19276403351333535,normal,0.11429513795634398
Q9QUR6,0.2743612019637823,1.210079307212306,0.5616773031852716,-0.27510160317959526,normal,0.12100793072123059
G3V004,0.17901701679492954,1.1979606675984436,0.7471056843895085,-0.2605805411882975,normal,0.11979606675984436
Q9DB50,0.11375018463163433,1.1870039764140734,0.944047889752741,-0.2473247679564458,normal,0.11870039764140734
Q9D1K2,0.014574289060799899,1.1596766307987756,1.8364126210973937,-0.21372257416268017,down,0.11596766307987756
A0A494BBG8,0.07065083028798481,1.1786676266439857,1.1508827299602016,-0.23715694902568288,normal,0.11786676266439858
Q9EQF6,0.20924435911207256,1.1409519137884037,0.679346241050454,-0.1902379895223993,normal,0.11409519137884036
Q64010,0.3167162850406554,1.2142652396382185,0.49932960533202636,-0.2800835930221363,normal,0.12142652396382185
P26048,0.1065741832147678,1.182557200617879,0.9723479871038051,-0.24190996880939475,normal,0.1182557200617879
P57759,0.12855825083885092,1.1802081548461396,0.8909000452070865,-0.23904133202796854,normal,0.11802081548461396
Q99KK7,0.02231607866051603,1.1568667251007554,1.6513821164421736,-0.21022267074518494,down,0.11568667251007554
Q60597,0.03972591312305335,1.1737068558683585,1.4009261114963991,-0.23107212702175078,down,0.11737068558683586
D3Z6Z0,0.015397346441490004,1.165830815541933,1.812554118456808,-0.2213584409498535,down,0.11658308155419331
Q6NS60,0.25558839549157325,1.2009672369055404,0.5924588683868139,-0.2641967940088817,normal,0.12009672369055405
Q6ZPJ3,0.08478262395469205,1.1762664640165688,1.0716931464914476,-0.2342149162705608,normal,0.11762664640165688
P20152,0.18451811840049628,1.1716800162514187,0.7339609827026615,-0.22857862607594573,normal,0.11716800162514188
Q9Z2X1,0.09690837161195004,1.1778515377287702,1.013638703982984,-0.23615770616292678,normal,0.11778515377287702
Q8CHX7,0.33231038701850035,1.2100131002051304,0.4784560837760079,-0.27502266692025634,normal,0.12100131002051304
D3YTK7,0.39275485095076124,1.2155943411923933,0.40587844224435504,-0.2816618639867691,normal,0.12155943411923933
Q5VCS6,0.08461469468711037,1.1750282542609771,1.072554208269004,-0.23269544767718137,normal,0.11750282542609772
B2FDG7,0.06084785928102841,1.171279108540865,1.2157546962965398,-0.2280849020793171,normal,0.1171279108540865
A0A0A6YW23,0.15061684886115748,1.1826423605952443,0.8221264427559655,-0.24201385845921114,normal,0.11826423605952444
O70589,0.06232067276410558,1.168313471062524,1.2053678670145418,-0.22442741674454822,normal,0.1168313471062524
Q61595,0.4024988701513593,1.1333122839412932,0.395235334396035,-0.18054545022812285,normal,0.11333122839412932
P62823,0.27432840259626834,1.152222334646115,0.5617292253803335,-0.20441912836190326,normal,0.1152222334646115
D6RIN4,0.105196068449803,1.1447225905537062,0.978000491004164,-0.19499802127207952,normal,0.11447225905537062
Q9EQE2,0.03240475930914845,1.1644940747181602,1.4893911999814484,-0.21970329871883115,down,0.11644940747181602
Q8CIV8,0.11165270276090253,1.1432373460715124,0.9521307595612953,-0.1931249507557154,normal,0.11432373460715124
Q922R8,0.11002856492935868,1.1721546536168255,0.9584945513806297,-0.22916293092599016,normal,0.11721546536168255
Q9WV98,0.12669923489059756,1.1377632551538013,0.897226007719517,-0.18620039406990027,normal,0.11377632551538013
Q3UQ44,0.13707762726340786,1.1757905262171575,0.8630334215702078,-0.23363105872356704,normal,0.11757905262171575
Q99KP3,0.1326067724764837,1.1507713607147652,0.8774342951314202,-0.20260122223700758,normal,0.11507713607147652
A0A1D5RLS1,0.021127986039896785,1.1457831166858603,1.6751418987567266,-0.196333984676222,down,0.11457831166858604
P17156,0.20487481102700927,1.1322587315815622,0.6885114340069964,-0.1792036649882427,normal,0.11322587315815622
P62192,0.10646681099336792,1.137617174673816,0.9727857541860073,-0.1860151506867962,normal,0.11376171746738159
D3Z2H7,0.40197048382209855,1.1316559746326729,0.3958058354324673,-0.17843544304137818,normal,0.11316559746326729
E9QA63,0.3702483784472905,1.2059955234797757,0.43150683485384633,-0.27022455212563107,normal,0.12059955234797756
E9Q2W9,0.07888813213746597,1.1663048548272223,1.1029883267637586,-0.22194493696222645,normal,0.11663048548272223
Q3TJ56,0.10717541597708001,1.169953203559045,0.9699048221984834,-0.22645082524159413,normal,0.1169953203559045
P62073,0.13604901907434674,1.1327990444264464,0.8663045851751765,-0.17989195354748835,normal,0.11327990444264464
Q99JI4,0.19487586258338127,1.1782750301120202,0.7102419494714863,-0.23667632886858936,normal,0.11782750301120201
Q9CVB6,0.5948988038775276,1.3060787731808685,0.2255569042804672,-0.38524191238984484,normal,0.13060787731808685
Q6Y685,0.09865819827742356,1.1381396976525682,1.0058668200042014,-0.18667764792682232,normal,0.11381396976525682
A0A0G2JFF1,0.007340032902227159,1.1507561352354068,2.1343019933232115,-0.20258213428467636,down,0.11507561352354068
Q9Z2I8,0.302900427705852,1.1913065322981211,0.5187001134279225,-0.2525446774560737,normal,0.11913065322981212
Q8BIW1,0.24615282238629177,1.174135463177731,0.608795180245623,-0.23159886567159388,normal,0.1174135463177731
Q6DFV8,0.2543310749137231,1.1692593189600842,0.5946005732137831,-0.22559492703688272,normal,0.11692593189600842
A0A140LHK6,0.09733119731725495,1.1635784334965353,1.0117479341292082,-0.21856846197029814,normal,0.11635784334965353
Q8R001,0.06411445732807665,1.1556465992577774,1.1930440292978837,-0.2087002841299593,normal,0.11556465992577773
P84104,0.01868244898474978,1.1513441153800708,1.7285661949768871,-0.20331909268348347,down,0.11513441153800708
E9QN44,0.290009339338795,1.1178670824109573,0.5375880160389979,-0.16074865781752,normal,0.11178670824109574
A2A547,0.09569619706386379,1.151321134702166,1.0191053206034644,-0.20329029639183882,normal,0.1151321134702166
Q8BGD5,0.5539825950072803,1.2499401121463476,0.2565038796958246,-0.32185897330395274,normal,0.12499401121463476
D3YXG2,0.13313109916771523,1.1359310137630607,0.8757204823217418,-0.18387522117708355,normal,0.11359310137630607
Q05793,0.3990718989083305,1.1964923061287402,0.3989488524683491,-0.2588111198637919,normal,0.11964923061287402
Q9WV54,0.011429714361320193,1.1392497044683982,1.9419646228726555,-0.18808399631315467,down,0.11392497044683983
Q9WUM3,0.20536381842065055,1.129501279105424,0.6874760692314266,-0.1756859045140934,normal,0.1129501279105424
A0A3Q4EH04,0.2612941064403471,1.1798508423963951,0.5828703857923887,-0.23860448455607464,normal,0.11798508423963952
Q9CQX2,0.3580049049648262,1.1163776548683633,0.4461110231199102,-0.1588251531880403,normal,0.11163776548683632
Q8K4G5,0.09397145859360134,1.158025623898489,1.0270040321184066,-0.21166717652428374,normal,0.1158025623898489
Q3UVL4,0.3546440944686273,1.180787809377118,0.4502072676243936,-0.23974973199708824,normal,0.1180787809377118
P70296,0.12297582560784748,1.1392748734252107,0.9101802530887875,-0.18811586880602263,normal,0.11392748734252107
H3BJE9,0.44266112303073,1.2120834422418514,0.353928618510493,-0.27748902023393823,normal,0.12120834422418514
Q9CXT8,0.17448692173062008,1.161958054315725,0.7582371190376277,-0.2165579896349172,normal,0.11619580543157251
Q9JI91,0.00026723256387526794,1.1388943014761732,3.5731106216095125,-0.18763385959025933,down,0.11388943014761732
Q8CGA0,0.22505377923840944,1.171214484345913,0.647713689730141,-0.22800530057612794,normal,0.1171214484345913
Q9CPU4,0.14848165904028263,1.1224140911016371,0.8283271885658469,-0.16660502618274753,normal,0.11224140911016371
A0A2R8W6G1,0.08630829632467979,1.1525551840030324,1.0639474560246198,-0.20483582812232765,normal,0.11525551840030324
A0A2R8VHM1,0.06560451868916288,1.1514386149916662,1.183066246383744,-0.20343750083314788,normal,0.11514386149916662
Q62465,0.013226549751433368,1.1389420844468707,1.8785534301386115,-0.1876943874273774,down,0.11389420844468708
A0A338P6X2,0.16573583249332347,1.1502893166398056,0.7805835858972205,-0.2019967682880515,normal,0.11502893166398057
P60764,0.005738294995936037,1.139845502770312,2.24121712917924,-0.18883829150222065,down,0.11398455027703121
F7BX42,0.03824090614759955,1.146308096459523,1.4174718253331844,-0.19699485342780598,down,0.11463080964595229
A0A0G2JFI6,0.3909308370338318,1.1839631809153093,0.4079000706129918,-0.243624216493187,normal,0.11839631809153092
Q9DBS1,0.46178841173840124,1.126763230799462,0.3355569696024998,-0.17218439072041336,normal,0.1126763230799462
A0A0R4J2B2,0.33518799932267207,1.1628411093477735,0.47471153873281297,-0.21765398037403158,normal,0.11628411093477735
Q9QYJ0,0.10095067715406224,1.1489154708502902,0.9958907635624786,-0.20027265849656567,normal,0.11489154708502902
Q9CR26,0.030829948568530843,1.1410782181168395,1.5110271997763098,-0.19039768822743885,down,0.11410782181168395
A0A0A6YY72,0.0028146334662793827,1.1326964491462979,2.550578152832753,-0.17976128570691216,down,0.11326964491462979
Q920I9,0.33174315884448946,1.163569808084408,0.47919802432403147,-0.21855776747385,normal,0.11635698080844079
Q8BTI8,0.36758396407282523,1.1039150377018214,0.4346434430601152,-0.1426291400480792,normal,0.11039150377018214
E0CXB1,0.1574587112562711,1.1530782917592932,0.8028333074258199,-0.2054904724850947,normal,0.11530782917592933
Q8BGN8,0.04824645615822627,1.1233703126814556,1.3165345813347025,-0.16783358241658544,down,0.11233703126814557
P17742,0.1865124102512276,1.1160291445645407,0.7292922656016106,-0.15837470294641243,normal,0.11160291445645407
A0A0N4SUX2,0.3685953381465539,1.17052496036594,0.43345016187340274,-0.22715569891999454,normal,0.117052496036594
P23242,0.03730168648062496,1.1237647428172162,1.4282715324628474,-0.1683400427695495,down,0.11237647428172162
Q920P5,0.013016453352302023,1.126349136883007,1.8855073336902544,-0.17165409204998106,down,0.1126349136883007
F6RJV6,0.15400290430064867,1.1520152905610563,0.8124710888398229,-0.20415986562589408,normal,0.11520152905610563
D6REG4,0.34438954541552025,1.1743915670372134,0.4629500408341352,-0.23191351375930058,normal,0.11743915670372133
P63028,0.2645570963882109,1.1635377140503012,0.5774805846104469,-0.2185179739504219,normal,0.11635377140503012
P53657,0.24432596096644707,1.1605205155005878,0.6120303844164438,-0.2147720266456412,normal,0.11605205155005878
Q9CZY3,0.037073007915914336,1.1230609906646223,1.430942176088374,-0.1674362790653734,down,0.11230609906646223
A0A140LJB1,0.37984980464201423,1.1803794040110789,0.4203880926186986,-0.23925065306799578,normal,0.11803794040110789
Q5NCM6,0.39098319659046576,1.113676929744412,0.4078419070155191,-0.15533077715359123,normal,0.1113676929744412
O88952,0.08726343967401234,1.1323592801635673,1.0591676723714145,-0.1793317757247733,normal,0.11323592801635673
Q9CXD6,0.29441219050120426,1.1665859067603848,0.5310442114615929,-0.22229255052291574,normal,0.11665859067603848
F6VG18,0.32367184759816436,1.1702517290486505,0.4898950731166447,-0.22681889663548613,normal,0.11702517290486505
P14206,0.18273784284127473,1.152413598468602,0.7381715060941654,-0.20465858949749707,normal,0.1152413598468602
Q8BUK6,0.01129642914019153,1.1320925878159283,1.9470588175602395,-0.17899195332925097,down,0.11320925878159283
Q00PI9,0.23670075145958508,1.1077588572467036,0.6258003633035614,-0.1476438621475413,normal,0.11077588572467037
Q8K396,0.061084046741637366,1.1200466489579113,1.2140721991967205,-0.16355882051388324,normal,0.11200466489579113
A0A0N4SVT3,0.4083146205168042,1.1842012145396181,0.3890050690211883,-0.2439142385298081,normal,0.11842012145396182
P56942,0.019450485334453375,1.1314746990127562,1.7110695575544557,-0.17820432475776102,down,0.11314746990127562
A0A0N4SVB8,0.11013482043497892,1.1159463892521875,0.9580753519459082,-0.1582677208787463,normal,0.11159463892521874
G3UYQ2,0.3666959750120594,1.1737106032648386,0.43569385698689056,-0.2310767332329698,normal,0.11737106032648385
Q91ZP9,0.2342764276532067,1.1058778915387983,0.6302714069008998,-0.14519209534029834,normal,0.11058778915387983
E9PXA7,0.5499294514569834,1.1508420869891183,0.2596930210659923,-0.2026898873822375,normal,0.11508420869891182
Q9CZU6,0.06142844878465308,1.1355599172070863,1.2116304515170215,-0.18340383107954106,normal,0.11355599172070863
Q6PGF7,0.13195904286322122,1.1283952918831572,0.8795608431776862,-0.17427255154747337,normal,0.11283952918831572
Q9JKK7,0.13215278676746786,1.111969207585761,0.8789236742653567,-0.1531168378110564,normal,0.1111969207585761
P08752,0.2623812016516583,1.1543349344731388,0.5810672832880047,-0.207061887929944,normal,0.11543349344731388
P62962,0.10912639167357112,1.1401019058829154,0.9620702047544275,-0.1891627827594986,normal,0.11401019058829154
D3YZP9,0.02271022613618862,1.124801578591962,1.6437785412884147,-0.1696705242609923,down,0.11248015785919621
Q921W0,0.07217078772011533,1.132668808130988,1.1416385544967063,-0.17972607941460528,normal,0.1132668808130988
E9Q3H7,0.8444090748001352,1.0526815865147123,0.07344710800951924,-0.07406911820173867,normal,0.10526815865147124
P27659,0.03227859464846009,1.122827517742953,1.4910853819333996,-0.16713632630616332,down,0.1122827517742953
E9Q4T8,0.0414452350313812,1.1244234404750952,1.3825253931844605,-0.16918543451986817,down,0.11244234404750952
Q3TZZ7,0.28530645250953185,1.1586556818466962,0.5446884061992311,-0.2124519037955818,normal,0.11586556818466962
P47911,0.028479359254903316,1.1188743744493839,1.5454697859337112,-0.16204806175385572,down,0.11188743744493838
P61222,0.022024680023786332,1.1283830462556033,1.6570903923330935,-0.17425689497558386,down,0.11283830462556033
B1ARW4,0.03908983807678403,1.1165348654902614,1.407936128557388,-0.15902830219893463,down,0.11165348654902614
A2APX3,0.15721604107512063,1.1401044436820882,0.8035031440791116,-0.18916599410945567,normal,0.11401044436820881
P46664,0.013446877253030584,1.1262647724813506,1.8713785594711005,-0.17154602905396726,down,0.11262647724813506
A0A2I3BQF4,0.07582649575962082,1.1303464882718057,1.1201790140045393,-0.17676507378143352,normal,0.11303464882718058
O35737,0.03891442744755217,1.121199533400182,1.409889354992878,-0.1650430490893739,down,0.1121199533400182
Q61411,0.13299003173702692,1.1069338522905565,0.8761809103400224,-0.14656901270330766,normal,0.11069338522905565
Q8VHL1,0.029882282594233638,1.1141836301413313,1.5245862314812166,-0.15598702483409596,down,0.11141836301413313
A0A2I3BQL9,0.0727265350416654,1.1139557195865044,1.1383071033144665,-0.1556918858174076,normal,0.11139557195865044
P62077,0.07102556787599557,1.1089956051453345,1.1485852852442333,-0.14925364823398296,normal,0.11089956051453345
P57780,0.13727509674933835,1.135366416038656,0.8624082415345282,-0.18315797266248085,normal,0.1135366416038656
Q7TMM9,0.03650232498450852,1.1167068808118386,1.4376794726453062,-0.15925054921030096,down,0.11167068808118386
Q7TME2,0.05733563942975057,1.1253267214342881,1.2415753397050093,-0.17034392674042306,normal,0.11253267214342881
Q8VCR4,0.2460676709708815,1.1469814265243632,0.6089454413205149,-0.19784202947217774,normal,0.11469814265243632
B2RUJ2,0.13432335414702057,1.1303953716324207,0.8718484721011338,-0.1768274637280284,normal,0.11303953716324207
P61226,0.05732576655060736,1.112788380683447,1.2416501292456805,-0.1541792609939703,normal,0.11127883806834471
D3YWG9,0.10686307376374252,1.126265268040267,0.9711723381127483,-0.17154666384274098,normal,0.1126265268040267
Q9D1E6,0.09122937262106393,1.1248497984858634,1.0398653117430987,-0.1697323708231069,normal,0.11248497984858634
P52480,0.001116789462432589,1.115718072729381,2.952028692526224,-0.15797252317141466,down,0.1115718072729381
Q9D4I9,0.44840046767650055,1.1709998561296542,0.34833394311270766,-0.2277408985880203,normal,0.11709998561296542
E9Q1U8,0.08822425468133349,1.1131578076267177,1.0544120018730812,-0.15465813189095748,normal,0.11131578076267176
P68369,0.3536937837105334,1.150649285880773,0.4513725729925348,-0.20244817176529706,normal,0.1150649285880773
Q62433,0.38682074472831296,1.1595396325306533,0.4124902432771148,-0.2135521314787568,normal,0.11595396325306533
O08583,0.1936724144966987,1.1284033436853704,0.7129322331013276,-0.17428284603714572,normal,0.11284033436853705
Q6ZQ06,0.22656797130948467,1.1356826316604747,0.6448014839990541,-0.18355972771295823,normal,0.11356826316604747
Q9JHG6,0.005430990646046347,1.1152607690360852,2.265120945204786,-0.15738107894309017,down,0.11152607690360852
O54984,0.24322554991995118,1.0944892784221547,0.6139908060176366,-0.13025782199903313,normal,0.10944892784221547
Q8BVT9,0.07707071486404347,1.1031696479022726,1.113110612727115,-0.1416546688687559,normal,0.11031696479022726
P68372,0.21893447306956665,1.1369676574528178,0.6596858497379893,-0.18519121544732706,normal,0.11369676574528179
P84078,0.18878900994442951,1.1336618410032826,0.7240232910729679,-0.1809903642112932,normal,0.11336618410032825
F6ZL69,0.22819745054213308,1.1026612100284563,0.6416892118970698,-0.14098959447331166,normal,0.11026612100284564
A2RTH5,0.009555215710689098,1.1094553931781792,2.0197595042233574,-0.14985166362836794,down,0.11094553931781792
A2ADI4,0.35219106621906915,1.1422226592034037,0.4532216646690531,-0.1918439099101257,normal,0.11422226592034038
Q99MN9,0.21268168849847707,1.130192734021768,0.6722699004423973,-0.17656881928409976,normal,0.1130192734021768
Q8C5P5,0.0939121500826083,1.123239500426667,1.0272782163337428,-0.16766557621418837,normal,0.11232395004266671
Q8R1N4,0.3311156604054538,1.1456952047217825,0.4800202784239044,-0.1962232874433596,normal,0.11456952047217825
Q9CPP6,0.12624192016591432,1.1271120813239397,0.8987964083748413,-0.17263098590071227,normal,0.11271120813239396
Q5FWK3,0.36291300592522235,1.1484385686557153,0.4401974674557059,-0.19967368730696772,normal,0.11484385686557153
P61971,0.03943949935713482,1.1112977633396925,1.4040686066064285,-0.1522454271112571,down,0.11112977633396925
P13020,0.15573742950738437,1.1035324727664912,0.8076069977403686,-0.142129083273975,normal,0.11035324727664912
B2KGR2,0.2509972878633219,1.0926381826672864,0.6003309712375161,-0.12781574457013656,normal,0.10926381826672864
P16297,0.2213002080493411,1.134963247582001,0.6550181777824648,-0.18264558087331173,normal,0.11349632475820011
Q9D1T0,0.14914422782886344,1.0976355714195953,0.8263935500161794,-0.13439914125081176,normal,0.10976355714195954
P34914,0.03589062278920409,1.1137128356843944,1.4450190055405963,-0.15537729018185373,down,0.11137128356843944
A2ACG7,0.295937084824322,1.1414970324906673,0.5288006085960664,-0.19092710904438154,normal,0.11414970324906673
Q8R0Y6,0.16666136797029987,1.1280333236248998,0.7781650577706886,-0.17380968752240514,normal,0.11280333236248999
